AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
37,NC,North Carolina,19-2032,Materials Scientists,,170,32.9,38.79,80690,4.9,18.96,30.58,39.11,45.31,61.00,39440,63600,81340,94240,126870,,2006,,,,,,,,,,,,
37,NC,North Carolina,19-2099,"Physical Scientists, All Other",,760,11.1,29.81,62010,4.6,15.34,17.84,26.63,39.34,50.42,31910,37100,55390,81820,104880,,2006,,,,,,,,,,,,
37,NC,North Carolina,23-2092,Law Clerks,,250,36.5,16.35,34010,8.6,9.62,10.59,12.16,19.90,24.43,20010,22030,25290,41390,50810,,2006,,,,,,,,,,,,
37,NC,North Carolina,27-1021,Commercial And Industrial Designers,,930,15.7,24.95,51900,7.5,10.45,16.57,23.12,29.25,39.15,21730,34460,48090,60840,81430,,2006,,,,,,,,,,,,
37,NC,North Carolina,29-1123,Physical Therapists,,3950,5.1,31.97,66500,1.8,22.99,26.35,30.89,36.54,44.37,47820,54810,64240,76000,92300,,2006,,,,,,,,,,,,
37,NC,North Carolina,35-2021,Food Preparation Workers,,26130,4.0,8.08,16810,0.7,5.82,6.65,7.83,9.12,10.92,12110,13830,16290,18970,22720,,2006,,,,,,,,,,,,
37,NC,North Carolina,41-2022,Parts Salespersons,,6990,4.9,13.60,28290,1.8,7.96,9.79,12.55,16.46,20.98,16560,20350,26100,34240,43630,,2006,,,,,,,,,,,,
37,NC,North Carolina,43-4021,Correspondence Clerks,,460,13.0,14.23,29600,3.3,9.34,11.91,13.99,16.83,19.91,19420,24780,29100,35010,41420,,2006,,,,,,,,,,,,
37,NC,North Carolina,43-4071,File Clerks,,3250,4.4,10.58,22010,1.0,6.87,8.63,10.45,12.44,14.42,14280,17950,21740,25880,29990,,2006,,,,,,,,,,,,
37,NC,North Carolina,43-4151,Order Clerks,,6830,4.8,13.71,28510,1.1,9.15,10.87,13.10,15.97,19.32,19030,22620,27250,33210,40180,,2006,,,,,,,,,,,,
37,NC,North Carolina,47-2072,Pile-Driver Operators,,200,40.5,*,*,*,*,*,*,*,*,*,*,*,*,*,,2006,,,,,,,,,,,,
37,NC,North Carolina,49-9041,Industrial Machinery Mechanics,,8830,4.7,18.14,37730,1.4,11.76,14.05,17.30,21.78,26.48,24460,29230,35990,45300,55070,,2006,,,,,,,,,,,,
37,NC,North Carolina,49-9043,"Maintenance Workers, Machinery",,3390,4.1,16.37,34040,2.1,10.18,12.42,15.20,18.59,24.68,21180,25820,31620,38660,51340,,2006,,,,,,,,,,,,
37,NC,North Carolina,51-0000,Production Occupations,major,407640,0.9,13.61,28300,0.5,7.90,9.59,12.28,16.33,21.56,16430,19940,25550,33960,44830,,2006,,,,,,,,,,,,
37,NC,North Carolina,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,27500,1.3,22.59,47000,0.6,13.76,16.93,21.40,27.05,33.75,28610,35220,44500,56260,70190,,2006,,,,,,,,,,,,
37,NC,North Carolina,51-5021,Job Printers,,1460,11.0,15.42,32080,3.8,9.17,11.55,14.48,18.52,22.85,19070,24020,30120,38520,47520,,2006,,,,,,,,,,,,
37,NC,North Carolina,51-9199,"Production Workers, All Other",,2830,10.1,12.64,26290,3.7,6.94,8.27,11.23,15.88,20.78,14430,17190,23360,33020,43220,,2006,,,,,,,,,,,,
37,NC,North Carolina,53-3031,Driver/Sales Workers,,13990,4.7,11.50,23930,2.6,5.87,6.76,9.93,15.38,20.21,12200,14060,20660,31980,42040,,2006,,,,,,,,,,,,
39,OH,Ohio,11-3051,Industrial Production Managers,,7810,2.3,38.20,79470,0.8,23.33,28.53,34.94,44.38,56.51,48530,59350,72680,92320,117540,,2006,,,,,,,,,,,,
39,OH,Ohio,11-9051,Food Service Managers,,9230,3.6,20.62,42890,1.0,12.89,15.70,19.42,23.99,29.59,26800,32660,40390,49900,61550,,2006,,,,,,,,,,,,
39,OH,Ohio,17-2112,Industrial Engineers,,12960,5.6,32.65,67920,1.3,21.32,25.82,31.51,38.69,46.75,44350,53710,65530,80470,97250,,2006,,,,,,,,,,,,
39,OH,Ohio,17-2131,Materials Engineers,,1590,12.4,37.12,77220,1.9,22.27,27.19,36.07,46.47,57.18,46320,56560,75030,96650,118930,,2006,,,,,,,,,,,,
39,OH,Ohio,19-2032,Materials Scientists,,760,14.0,36.20,75290,3.1,18.83,26.93,37.57,45.62,52.20,39170,56010,78150,94890,108580,,2006,,,,,,,,,,,,
39,OH,Ohio,19-2099,"Physical Scientists, All Other",,690,14.6,39.26,81660,3.7,10.84,27.43,40.21,49.44,61.62,22550,57060,83640,102830,128170,,2006,,,,,,,,,,,,
39,OH,Ohio,23-2092,Law Clerks,,1030,11.0,15.99,33260,3.2,9.91,11.39,14.18,17.86,24.40,20610,23690,29480,37160,50740,,2006,,,,,,,,,,,,
39,OH,Ohio,27-1021,Commercial And Industrial Designers,,1880,15.3,23.80,49500,3.0,15.41,18.46,22.46,27.72,34.18,32050,38390,46710,57660,71100,,2006,,,,,,,,,,,,
39,OH,Ohio,29-1123,Physical Therapists,,6290,4.1,32.64,67900,1.3,23.57,27.48,32.43,37.41,44.21,49020,57160,67450,77810,91970,,2006,,,,,,,,,,,,
39,OH,Ohio,35-2021,Food Preparation Workers,,34110,2.6,8.51,17700,0.6,5.86,6.71,8.11,9.97,12.13,12190,13960,16880,20750,25230,,2006,,,,,,,,,,,,
39,OH,Ohio,41-2022,Parts Salespersons,,9450,4.6,12.79,26600,1.7,7.71,9.25,11.62,15.65,19.56,16040,19240,24160,32550,40680,,2006,,,,,,,,,,,,
39,OH,Ohio,43-4021,Correspondence Clerks,,810,14.9,14.75,30670,3.3,10.20,11.63,13.57,17.81,20.99,21210,24190,28230,37050,43660,,2006,,,,,,,,,,,,
39,OH,Ohio,43-4071,File Clerks,,7440,6.1,11.27,23440,1.2,7.30,8.77,10.63,13.19,16.33,15180,18250,22100,27440,33960,,2006,,,,,,,,,,,,
39,OH,Ohio,43-4151,Order Clerks,,8650,4.8,13.36,27800,1.1,8.48,10.25,12.88,15.91,19.36,17630,21310,26800,33100,40260,,2006,,,,,,,,,,,,
39,OH,Ohio,49-9041,Industrial Machinery Mechanics,,10890,4.0,22.00,45760,1.7,14.13,17.07,21.21,27.15,32.34,29390,35500,44110,56470,67280,,2006,,,,,,,,,,,,
39,OH,Ohio,49-9043,"Maintenance Workers, Machinery",,3950,6.1,18.26,37980,1.4,10.89,14.37,17.90,22.36,26.46,22660,29890,37240,46500,55040,,2006,,,,,,,,,,,,
39,OH,Ohio,51-0000,Production Occupations,major,589000,1.2,15.50,32230,0.7,8.82,10.92,14.26,18.60,24.91,18350,22720,29670,38690,51820,,2006,,,,,,,,,,,,
39,OH,Ohio,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,39520,1.4,24.10,50140,0.5,14.56,18.01,22.73,28.46,35.56,30280,37460,47280,59200,73960,,2006,,,,,,,,,,,,
39,OH,Ohio,51-5021,Job Printers,,2860,8.9,16.03,33350,3.0,9.85,12.20,15.37,18.96,22.57,20490,25380,31960,39430,46950,,2006,,,,,,,,,,,,
39,OH,Ohio,51-9199,"Production Workers, All Other",,17120,8.3,15.37,31960,4.0,7.71,9.44,13.24,19.28,26.85,16030,19630,27540,40090,55840,,2006,,,,,,,,,,,,
39,OH,Ohio,53-3031,Driver/Sales Workers,,21700,5.4,10.71,22270,2.2,5.71,6.37,8.14,14.23,19.83,11880,13240,16940,29590,41250,,2006,,,,,,,,,,,,
45,SC,South Carolina,11-3051,Industrial Production Managers,,2680,3.4,38.46,79990,1.2,23.10,29.08,36.90,45.56,56.19,48050,60490,76750,94770,116870,,2006,,,,,,,,,,,,
45,SC,South Carolina,11-9051,Food Service Managers,,2540,5.1,20.71,43080,1.6,12.62,15.25,19.50,24.66,31.22,26250,31720,40560,51280,64930,,2006,,,,,,,,,,,,
45,SC,South Carolina,17-2112,Industrial Engineers,,5160,5.3,32.00,66560,1.3,20.10,25.18,31.13,38.18,44.65,41810,52370,64750,79420,92870,,2006,,,,,,,,,,,,
45,SC,South Carolina,17-2131,Materials Engineers,,610,9.6,35.66,74180,5.5,20.39,27.82,37.65,43.93,51.32,42420,57860,78320,91370,106740,,2006,,,,,,,,,,,,
45,SC,South Carolina,19-2099,"Physical Scientists, All Other",,70,0.0,43.35,90180,2.0,26.07,35.18,44.73,54.24,60.32,54220,73170,93040,112820,125470,,2006,,,,,,,,,,,,
45,SC,South Carolina,23-2092,Law Clerks,,520,17.9,23.10,48050,7.2,11.02,13.55,21.93,32.32,36.12,22920,28190,45620,67220,75140,,2006,,,,,,,,,,,,
45,SC,South Carolina,27-1021,Commercial And Industrial Designers,,340,20.8,17.77,36960,10.1,6.69,9.95,17.07,23.78,30.00,13910,20690,35510,49470,62400,,2006,,,,,,,,,,,,
45,SC,South Carolina,29-1123,Physical Therapists,,2030,7.3,31.60,65720,1.9,20.50,24.78,30.06,37.31,45.45,42640,51550,62530,77600,94540,,2006,,,,,,,,,,,,
45,SC,South Carolina,35-2021,Food Preparation Workers,,13180,4.4,8.57,17820,3.4,5.86,6.72,8.02,9.44,11.49,12200,13970,16680,19630,23900,,2006,,,,,,,,,,,,
45,SC,South Carolina,41-2022,Parts Salespersons,,3760,8.1,14.13,29380,2.6,7.84,9.90,13.08,17.39,22.53,16320,20590,27210,36170,46860,,2006,,,,,,,,,,,,
45,SC,South Carolina,43-4021,Correspondence Clerks,,180,10.0,10.76,22380,2.5,7.95,9.23,10.45,12.18,14.02,16540,19200,21730,25330,29160,,2006,,,,,,,,,,,,
45,SC,South Carolina,43-4151,Order Clerks,,2410,6.4,12.91,26850,1.3,8.44,9.90,12.15,15.41,18.83,17550,20600,25270,32060,39160,,2006,,,,,,,,,,,,
45,SC,South Carolina,47-2072,Pile-Driver Operators,,30,15.5,18.21,37870,3.8,11.72,14.91,18.75,21.53,24.55,24370,31010,39000,44780,51070,,2006,,,,,,,,,,,,
45,SC,South Carolina,49-9041,Industrial Machinery Mechanics,,6110,3.6,19.18,39890,1.6,12.76,15.39,18.50,22.39,27.02,26540,32010,38470,46580,56200,,2006,,,,,,,,,,,,
45,SC,South Carolina,49-9043,"Maintenance Workers, Machinery",,1930,7.2,16.65,34630,2.3,11.16,13.30,16.07,19.98,23.33,23220,27650,33430,41550,48530,,2006,,,,,,,,,,,,
45,SC,South Carolina,51-0000,Production Occupations,major,202980,1.5,14.22,29570,1.5,8.11,10.05,12.93,16.90,22.10,16860,20900,26900,35150,45960,,2006,,,,,,,,,,,,
45,SC,South Carolina,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,12670,2.0,24.11,50150,0.8,14.40,17.87,22.58,29.05,36.00,29960,37180,46960,60420,74870,,2006,,,,,,,,,,,,
45,SC,South Carolina,51-5021,Job Printers,,630,30.7,13.73,28570,4.2,9.60,11.42,13.09,15.95,19.06,19970,23750,27230,33170,39640,,2006,,,,,,,,,,,,
45,SC,South Carolina,51-9199,"Production Workers, All Other",,3770,4.4,12.22,25410,3.3,8.17,9.25,10.57,13.59,20.28,16990,19250,21990,28260,42190,,2006,,,,,,,,,,,,
45,SC,South Carolina,53-3031,Driver/Sales Workers,,7160,8.1,11.16,23210,3.8,5.85,6.62,10.05,14.42,18.88,12160,13770,20910,29980,39260,,2006,,,,,,,,,,,,
47,TN,Tennessee,11-3051,Industrial Production Managers,,3440,3.7,32.44,67470,1.2,17.10,22.91,30.96,40.39,50.01,35560,47660,64390,84010,104020,,2006,,,,,,,,,,,,
47,TN,Tennessee,11-9051,Food Service Managers,,6040,4.6,17.05,35460,1.6,9.74,12.27,15.85,20.25,26.39,20270,25510,32970,42110,54880,,2006,,,,,,,,,,,,
47,TN,Tennessee,17-2112,Industrial Engineers,,4040,3.9,30.77,64000,2.0,19.38,23.96,29.46,36.59,44.70,40320,49840,61270,76100,92980,,2006,,,,,,,,,,,,
47,TN,Tennessee,17-2131,Materials Engineers,,320,8.2,41.69,86720,10.5,19.87,27.06,40.44,53.63,67.14,41330,56290,84120,111560,139660,,2006,,,,,,,,,,,,
47,TN,Tennessee,19-2032,Materials Scientists,,170,31.1,30.67,63800,8.2,20.04,22.14,26.26,39.09,50.63,41690,46050,54620,81310,105310,,2006,,,,,,,,,,,,
47,TN,Tennessee,19-2099,"Physical Scientists, All Other",,390,15.7,27.00,56170,11.8,14.39,17.40,22.25,36.49,47.45,29940,36190,46280,75910,98690,,2006,,,,,,,,,,,,
47,TN,Tennessee,23-2092,Law Clerks,,300,23.0,16.17,33620,5.8,8.83,12.16,14.84,19.25,23.98,18360,25300,30870,40030,49880,,2006,,,,,,,,,,,,
47,TN,Tennessee,27-1021,Commercial And Industrial Designers,,450,38.8,21.02,43730,4.4,11.13,16.61,20.93,24.89,30.50,23140,34560,43530,51770,63430,,2006,,,,,,,,,,,,
47,TN,Tennessee,29-1123,Physical Therapists,,3310,7.0,33.42,69500,1.3,23.20,28.10,33.15,38.66,45.81,48250,58460,68950,80410,95280,,2006,,,,,,,,,,,,
47,TN,Tennessee,35-2021,Food Preparation Workers,,16240,6.2,8.69,18080,1.0,6.01,7.08,8.34,10.11,12.06,12500,14730,17350,21020,25080,,2006,,,,,,,,,,,,
47,TN,Tennessee,41-2022,Parts Salespersons,,6170,5.1,13.57,28220,4.3,7.79,9.33,12.53,16.73,21.45,16210,19400,26060,34800,44610,,2006,,,,,,,,,,,,
47,TN,Tennessee,43-4021,Correspondence Clerks,,310,30.4,13.72,28540,4.8,6.44,11.60,14.43,16.86,18.81,13400,24120,30020,35060,39130,,2006,,,,,,,,,,,,
47,TN,Tennessee,43-4071,File Clerks,,3020,6.5,10.51,21860,1.5,7.08,8.34,10.19,12.37,14.46,14730,17340,21190,25730,30070,,2006,,,,,,,,,,,,
47,TN,Tennessee,43-4151,Order Clerks,,5120,4.9,11.78,24510,3.3,7.75,8.85,10.75,13.69,17.07,16120,18410,22370,28480,35510,,2006,,,,,,,,,,,,
47,TN,Tennessee,49-9041,Industrial Machinery Mechanics,,5910,5.0,17.63,36660,1.4,11.36,14.22,17.38,20.92,24.32,23630,29570,36150,43510,50590,,2006,,,,,,,,,,,,
47,TN,Tennessee,49-9043,"Maintenance Workers, Machinery",,2980,29.0,16.05,33390,2.2,9.46,10.76,14.54,20.39,26.02,19670,22390,30240,42410,54120,,2006,,,,,,,,,,,,
47,TN,Tennessee,51-0000,Production Occupations,major,322630,2.2,13.75,28590,1.4,8.06,9.78,12.62,16.51,21.68,16770,20350,26250,34330,45090,,2006,,,,,,,,,,,,
47,TN,Tennessee,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,18720,3.2,21.47,44660,1.2,12.67,15.93,20.30,26.14,31.90,26350,33130,42230,54360,66350,,2006,,,,,,,,,,,,
47,TN,Tennessee,51-5021,Job Printers,,1520,17.3,17.26,35890,2.7,11.19,14.58,17.21,20.50,23.05,23270,30320,35800,42650,47950,,2006,,,,,,,,,,,,
47,TN,Tennessee,51-9199,"Production Workers, All Other",,10920,11.6,13.78,28670,4.2,7.32,9.09,12.17,17.13,24.43,15230,18920,25320,35630,50820,,2006,,,,,,,,,,,,
47,TN,Tennessee,53-3031,Driver/Sales Workers,,7310,7.5,12.60,26200,4.4,6.14,8.00,10.90,16.01,20.92,12770,16630,22670,33290,43510,,2006,,,,,,,,,,,,
48,TX,Texas,11-3051,Industrial Production Managers,,11570,2.6,45.67,95000,1.0,25.26,32.30,42.33,54.51,#,52530,67190,88050,113390,#,,2006,,,,,,,,,,,,
48,TX,Texas,11-9051,Food Service Managers,,15820,3.5,25.01,52010,1.4,14.79,18.27,22.48,29.02,37.88,30770,38010,46760,60350,78790,,2006,,,,,,,,,,,,
48,TX,Texas,17-2112,Industrial Engineers,,11770,4.7,36.14,75160,1.5,22.48,27.96,35.31,43.78,52.96,46760,58160,73440,91070,110160,,2006,,,,,,,,,,,,
48,TX,Texas,17-2131,Materials Engineers,,2110,10.4,37.11,77190,2.5,20.39,27.35,36.50,45.26,55.75,42410,56890,75910,94130,115950,,2006,,,,,,,,,,,,
48,TX,Texas,19-2032,Materials Scientists,,1070,35.2,35.19,73200,3.1,19.39,27.59,34.35,42.52,52.79,40320,57390,71450,88450,109810,,2006,,,,,,,,,,,,
48,TX,Texas,19-2099,"Physical Scientists, All Other",,650,8.3,41.80,86940,4.6,20.40,31.13,41.25,49.30,66.08,42430,64750,85810,102540,137450,,2006,,,,,,,,,,,,
48,TX,Texas,23-2092,Law Clerks,,2420,18.2,17.32,36020,3.7,8.86,12.51,15.98,21.06,26.80,18420,26010,33240,43810,55750,,2006,,,,,,,,,,,,
48,TX,Texas,27-1021,Commercial And Industrial Designers,,1180,13.4,27.81,57840,4.8,14.04,17.36,23.46,31.72,45.71,29210,36110,48790,65980,95080,,2006,,,,,,,,,,,,
48,TX,Texas,29-1123,Physical Therapists,,9040,4.0,35.31,73440,0.9,24.30,28.65,34.04,41.14,50.31,50550,59590,70800,85580,104640,,2006,,,,,,,,,,,,
48,TX,Texas,35-2021,Food Preparation Workers,,32950,6.9,7.79,16200,1.0,5.75,6.44,7.57,8.79,10.46,11970,13400,15740,18290,21750,,2006,,,,,,,,,,,,
48,TX,Texas,41-2022,Parts Salespersons,,21820,4.1,13.47,28010,1.6,7.42,8.80,11.86,16.69,22.12,15430,18300,24670,34710,46010,,2006,,,,,,,,,,,,
48,TX,Texas,43-4021,Correspondence Clerks,,1300,16.5,14.62,30420,1.7,9.89,12.20,14.69,17.00,19.52,20570,25380,30560,35360,40610,,2006,,,,,,,,,,,,
48,TX,Texas,43-4071,File Clerks,,17280,6.3,11.40,23720,1.4,6.85,8.39,10.50,13.41,18.16,14250,17460,21840,27890,37780,,2006,,,,,,,,,,,,
48,TX,Texas,43-4151,Order Clerks,,16700,4.6,12.79,26610,1.5,7.78,9.33,11.88,15.54,19.42,16190,19410,24700,32320,40390,,2006,,,,,,,,,,,,
48,TX,Texas,45-1012,Farm Labor Contractors,,60,36.1,8.60,17880,17.2,5.76,6.54,7.59,11.79,13.38,11990,13610,15790,24520,27820,,2006,,,,,,,,,,,,
48,TX,Texas,47-2072,Pile-Driver Operators,,260,42.8,18.26,37970,5.9,11.74,13.52,16.61,19.94,28.34,24420,28130,34540,41470,58950,,2006,,,,,,,,,,,,
48,TX,Texas,49-9041,Industrial Machinery Mechanics,,22920,3.6,19.05,39630,1.0,11.13,14.14,18.31,23.25,28.94,23160,29410,38080,48360,60200,,2006,,,,,,,,,,,,
48,TX,Texas,49-9043,"Maintenance Workers, Machinery",,3800,6.8,14.42,30000,2.4,8.75,10.65,13.49,17.04,21.53,18190,22150,28060,35440,44770,,2006,,,,,,,,,,,,
48,TX,Texas,51-0000,Production Occupations,major,716600,1.2,13.74,28570,0.7,7.23,8.89,11.82,16.76,23.67,15050,18480,24590,34860,49230,,2006,,,,,,,,,,,,
48,TX,Texas,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,54010,1.3,23.81,49530,0.7,13.58,17.11,22.14,28.92,37.51,28240,35590,46040,60160,78030,,2006,,,,,,,,,,,,
48,TX,Texas,51-5021,Job Printers,,2280,13.6,14.23,29600,2.2,8.94,10.52,14.15,17.15,20.77,18600,21870,29420,35680,43200,,2006,,,,,,,,,,,,
48,TX,Texas,51-9199,"Production Workers, All Other",,8170,18.2,13.39,27860,4.6,8.35,9.83,12.02,15.84,21.05,17370,20450,24990,32960,43790,,2006,,,,,,,,,,,,
48,TX,Texas,53-3031,Driver/Sales Workers,,31570,7.6,9.55,19870,2.7,5.71,6.30,7.61,11.42,16.73,11870,13100,15820,23750,34790,,2006,,,,,,,,,,,,
4,AZ,Arizona,11-3051,Industrial Production Managers,,1650,3.6,41.00,85290,2.5,21.27,27.34,37.63,51.66,65.13,44250,56880,78270,107460,135480,,2007,,,,,,,,,,,,
4,AZ,Arizona,11-9051,Food Service Managers,,5270,5.0,21.30,44300,3.3,11.49,15.48,19.82,25.32,31.92,23910,32190,41230,52670,66390,,2007,,,,,,,,,,,,
4,AZ,Arizona,17-2112,Industrial Engineers,,3790,5.0,34.14,71020,2.0,22.02,27.28,33.23,40.58,48.40,45800,56740,69120,84410,100670,,2007,,,,,,,,,,,,
4,AZ,Arizona,17-2131,Materials Engineers,,550,14.5,33.76,70220,2.0,20.82,25.94,33.90,41.04,47.61,43310,53960,70510,85360,99030,,2007,,,,,,,,,,,,
4,AZ,Arizona,19-2032,Materials Scientists,,140,7.6,31.44,65400,13.5,14.48,18.68,30.69,43.94,52.85,30110,38850,63830,91400,109940,,2007,,,,,,,,,,,,
4,AZ,Arizona,19-2099,"Physical Scientists, All Other",,**,**,31.32,65140,2.7,14.36,19.89,31.27,38.61,49.04,29860,41360,65030,80310,102000,,2007,,,,,,,,,,,,
4,AZ,Arizona,23-2092,Law Clerks,,1030,2.6,19.77,41110,2.4,13.41,15.06,18.61,23.96,29.11,27880,31330,38710,49840,60540,,2007,,,,,,,,,,,,
4,AZ,Arizona,27-1021,Commercial And Industrial Designers,,800,24.5,26.77,55680,5.2,14.21,19.39,25.86,32.22,41.10,29560,40320,53780,67010,85490,,2007,,,,,,,,,,,,
4,AZ,Arizona,29-1123,Physical Therapists,,2670,7.9,31.46,65450,2.5,15.89,24.56,31.18,37.67,46.14,33040,51090,64850,78350,95960,,2007,,,,,,,,,,,,
4,AZ,Arizona,35-2021,Food Preparation Workers,,19220,9.6,10.68,22220,3.5,7.04,7.65,9.08,12.55,17.89,14650,15900,18890,26100,37210,,2007,,,,,,,,,,,,
4,AZ,Arizona,41-2022,Parts Salespersons,,4410,6.2,15.38,31990,2.3,8.07,10.71,14.02,18.95,25.30,16790,22290,29160,39410,52630,,2007,,,,,,,,,,,,
4,AZ,Arizona,43-4021,Correspondence Clerks,,300,32.1,14.09,29310,6.4,10.60,12.12,13.43,15.07,19.65,22050,25210,27930,31340,40880,,2007,,,,,,,,,,,,
4,AZ,Arizona,43-4071,File Clerks,,6570,4.9,10.45,21740,2.1,7.34,8.15,9.35,11.98,15.25,15260,16950,19450,24910,31710,,2007,,,,,,,,,,,,
4,AZ,Arizona,43-4151,Order Clerks,,4970,6.7,13.25,27570,1.8,8.60,10.29,12.75,15.27,19.08,17880,21410,26510,31770,39680,,2007,,,,,,,,,,,,
4,AZ,Arizona,45-1012,Farm Labor Contractors,,440,22.5,15.19,31600,16.9,6.86,7.03,7.32,17.62,25.45,14280,14630,15220,36640,52940,,2007,,,,,,,,,,,,
4,AZ,Arizona,47-2072,Pile-Driver Operators,,**,**,26.08,54240,4.9,15.92,22.93,28.02,30.69,32.27,33110,47690,58270,63830,67120,,2007,,,,,,,,,,,,
4,AZ,Arizona,49-9041,Industrial Machinery Mechanics,,2980,8.0,22.26,46290,3.0,14.03,17.03,21.00,27.28,33.45,29190,35420,43670,56740,69570,,2007,,,,,,,,,,,,
4,AZ,Arizona,49-9043,"Maintenance Workers, Machinery",,1310,10.6,18.87,39250,4.2,11.82,13.97,18.74,23.23,27.69,24580,29060,38980,48330,57600,,2007,,,,,,,,,,,,
4,AZ,Arizona,51-0000,Production Occupations,major,125230,1.8,14.22,29580,1.2,7.81,9.61,12.82,17.49,22.68,16250,19990,26670,36380,47170,,2007,,,,,,,,,,,,
4,AZ,Arizona,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,9090,3.1,23.10,48050,1.2,13.48,16.77,21.31,27.99,36.16,28030,34880,44330,58220,75200,,2007,,,,,,,,,,,,
4,AZ,Arizona,51-5021,Job Printers,,520,18.0,15.89,33040,5.0,9.40,12.13,15.09,19.38,23.64,19540,25230,31380,40310,49170,,2007,,,,,,,,,,,,
4,AZ,Arizona,51-9199,"Production Workers, All Other",,1710,15.9,12.32,25620,3.1,7.18,7.94,10.22,15.10,21.52,14920,16510,21250,31420,44760,,2007,,,,,,,,,,,,
4,AZ,Arizona,53-3031,Driver/Sales Workers,,7750,12.0,11.46,23840,3.2,6.92,7.26,10.18,14.31,18.61,14400,15100,21170,29760,38710,,2007,,,,,,,,,,,,
12,FL,Florida,11-3051,Industrial Production Managers,,2980,2.9,44.45,92460,1.3,22.20,30.16,40.40,54.89,#,46170,62720,84040,114170,#,,2007,,,,,,,,,,,,
12,FL,Florida,11-9051,Food Service Managers,,8940,3.5,25.39,52800,1.4,14.45,18.35,23.17,30.04,38.91,30060,38160,48190,62480,80940,,2007,,,,,,,,,,,,
12,FL,Florida,17-2112,Industrial Engineers,,8910,3.9,32.13,66830,1.2,17.86,23.73,31.05,39.81,48.37,37160,49360,64580,82810,100610,,2007,,,,,,,,,,,,
12,FL,Florida,17-2131,Materials Engineers,,510,11.9,33.55,69790,2.5,17.81,23.81,32.42,43.10,50.56,37050,49520,67430,89650,105170,,2007,,,,,,,,,,,,
12,FL,Florida,19-2032,Materials Scientists,,50,10.9,34.63,72030,7.5,14.70,25.67,33.84,41.46,52.57,30580,53400,70380,86240,109340,,2007,,,,,,,,,,,,
12,FL,Florida,19-2099,"Physical Scientists, All Other",,640,11.3,37.11,77190,3.8,19.23,24.37,33.40,45.33,62.33,40000,50680,69480,94280,129650,,2007,,,,,,,,,,,,
12,FL,Florida,23-2092,Law Clerks,,1610,17.2,18.56,38600,4.9,10.45,13.68,17.60,22.46,27.13,21730,28450,36600,46730,56440,,2007,,,,,,,,,,,,
12,FL,Florida,27-1021,Commercial And Industrial Designers,,370,30.9,25.65,53360,6.2,15.18,17.75,24.58,31.91,39.11,31580,36920,51130,66380,81340,,2007,,,,,,,,,,,,
12,FL,Florida,29-1123,Physical Therapists,,10620,3.8,34.88,72540,1.1,23.04,28.69,34.27,39.86,48.69,47930,59670,71280,82900,101270,,2007,,,,,,,,,,,,
12,FL,Florida,35-2021,Food Preparation Workers,,48050,2.6,9.47,19690,0.7,6.97,7.47,8.83,10.93,13.37,14490,15540,18370,22720,27820,,2007,,,,,,,,,,,,
12,FL,Florida,41-2022,Parts Salespersons,,12310,4.4,14.01,29140,1.2,8.02,10.24,12.95,16.84,21.74,16680,21300,26940,35030,45220,,2007,,,,,,,,,,,,
12,FL,Florida,43-4021,Correspondence Clerks,,610,9.2,12.93,26900,1.9,9.09,10.54,12.54,15.25,17.85,18900,21930,26080,31710,37130,,2007,,,,,,,,,,,,
12,FL,Florida,43-4071,File Clerks,,20680,2.5,11.83,24600,1.4,7.93,9.52,11.20,13.71,16.95,16500,19790,23300,28510,35250,,2007,,,,,,,,,,,,
12,FL,Florida,43-4151,Order Clerks,,17740,4.6,12.13,25230,1.3,7.33,9.30,11.62,14.47,17.59,15240,19340,24160,30100,36580,,2007,,,,,,,,,,,,
12,FL,Florida,45-1012,Farm Labor Contractors,,250,14.5,16.58,34490,3.4,7.74,12.51,16.47,20.96,24.09,16100,26010,34260,43590,50110,,2007,,,,,,,,,,,,
12,FL,Florida,47-2072,Pile-Driver Operators,,750,29.6,18.05,37540,2.5,13.19,15.58,17.67,20.71,23.39,27430,32400,36740,43070,48650,,2007,,,,,,,,,,,,
12,FL,Florida,49-9041,Industrial Machinery Mechanics,,9080,4.6,20.04,41680,1.3,12.97,15.74,19.39,23.53,28.83,26970,32730,40330,48950,59960,,2007,,,,,,,,,,,,
12,FL,Florida,49-9043,"Maintenance Workers, Machinery",,5610,3.7,17.30,35990,1.7,11.53,13.37,16.54,21.07,24.61,23970,27820,34390,43830,51190,,2007,,,,,,,,,,,,
